trip_id,starttime,stoptime,bikeid,left(bikeid,right bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear
46717,3/13/15 14:53,3/13/15 15:10,SEA00303,SEA,00303,998.802,2nd Ave & Pine St,E Blaine St & Fairview Ave E,CBD-13,EL-03,Annual Member,Male,1981
138108,9/1/15 1:23,9/1/15 1:55,SEA00256,SEA,00256,1903.057,2nd Ave & Vine St,3rd Ave & Broad St,BT-03,BT-01,Short-Term Pass Holder,NULL,NULL
57984,4/15/15 10:36,4/15/15 10:39,SEA00098,SEA,00098,195.934,6th Ave & Blanchard St,9th Ave N & Mercer St,BT-04,DPD-01,Annual Member,Male,1991
73189,5/14/15 11:51,5/14/15 11:57,SEA00394,SEA,00394,392.289,NE 47th St & 12th Ave NE,UW McCarty Hall / Whitman Ct,UD-07,UW-01,Annual Member,Male,1993
132431,8/21/15 0:05,8/21/15 0:10,SEA00115,SEA,00115,278.173,Bellevue Ave & E Pine St,Summit Ave E & E Republican St,CH-12,CH-03,Annual Member,Male,1992
22656,12/19/14 11:27,12/19/14 12:18,SEA00110,SEA,00110,3044.02,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
40008,2/22/15 13:33,2/22/15 15:10,SEA00120,SEA,00120,5807.937,2nd Ave & Vine St,2nd Ave & Vine St,BT-03,BT-03,Short-Term Pass Holder,NULL,NULL
62498,4/21/15 16:38,4/21/15 16:59,SEA00486,SEA,00486,1285.457,Key Arena / 1st Ave N & Harrison St,Summit Ave & E Denny Way,SLU-19,CH-01,Short-Term Pass Holder,NULL,NULL
93584,6/19/15 12:36,6/19/15 13:11,SEA00456,SEA,00456,2105.41,3rd Ave & Broad St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,BT-01,PS-05,Short-Term Pass Holder,NULL,NULL
138359,9/1/15 18:08,9/1/15 18:23,SEA00188,SEA,00188,893.844,Union St & 4th Ave,E Blaine St & Fairview Ave E,CBD-04,EL-03,Annual Member,Female,1979
30669,1/23/15 12:25,1/23/15 12:30,SEA00336,SEA,00336,338.045,6th Ave S & S King St,City Hall / 4th Ave & James St,ID-04,CBD-07,Annual Member,Male,1967
66392,4/30/15 18:39,4/30/15 18:59,SEA00213,SEA,00213,1242.52,Westlake Ave & 6th Ave,15th Ave E & E Thomas St,SLU-15,CH-05,Annual Member,Male,1984
124260,8/7/15 12:52,8/7/15 13:05,SEA00124,SEA,00124,768.756,REI / Yale Ave N & John St,Union St & 4th Ave,SLU-01,CBD-04,Annual Member,Female,1974
43829,3/6/15 14:48,3/6/15 15:29,SEA00193,SEA,00193,2453.802,2nd Ave & Spring St,2nd Ave & Spring St,CBD-06,CBD-06,Short-Term Pass Holder,NULL,NULL
33412,1/31/15 22:46,1/31/15 22:57,SEA00169,SEA,00169,642.267,Pine St & 9th Ave,E Pine St & 16th Ave,SLU-16,CH-07,Short-Term Pass Holder,NULL,NULL
117773,7/28/15 15:54,7/28/15 21:20,SEA00277,SEA,00277,19567.887,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
126058,8/10/15 11:13,8/10/15 11:48,SEA00151,SEA,00151,2095.862,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,NULL,NULL
155389,10/8/15 16:57,10/8/15 17:05,SEA00182,SEA,00182,511.645,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave,SLU-02,SLU-15,Annual Member,Male,1982
84528,6/4/15 11:58,6/4/15 12:18,SEA00330,SEA,00330,1217.418,Dexter Ave N & Aloha St,Dexter Ave N & Aloha St,SLU-02,SLU-02,Annual Member,Male,1969
75898,5/19/15 15:27,5/19/15 15:42,SEA00262,SEA,00262,864.163,2nd Ave & Pine St,City Hall / 4th Ave & James St,CBD-13,CBD-07,Short-Term Pass Holder,NULL,NULL
64068,4/25/15 12:51,4/25/15 12:57,SEA00071,SEA,00071,370.03,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Annual Member,Male,1989
151299,9/29/15 13:28,9/29/15 14:05,SEA00212,SEA,00212,2200.902,NE 42nd St & University Way NE,Dexter Ave & Denny Way,UD-02,SLU-18,Short-Term Pass Holder,NULL,NULL
46098,3/12/15 8:30,3/12/15 8:34,SEA00437,SEA,00437,211.631,E Harrison St & Broadway Ave E,Harvard Ave & E Pine St,CH-02,CH-09,Annual Member,Male,1987
135866,8/26/15 19:53,8/26/15 20:19,SEA00279,SEA,00279,1567.797,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,EL-01,EL-01,Short-Term Pass Holder,NULL,NULL
8383,11/1/14 16:05,11/1/14 16:17,SEA00381,SEA,00381,688.539,Key Arena / 1st Ave N & Harrison St,2nd Ave & Pine St,SLU-19,CBD-13,Short-Term Pass Holder,NULL,NULL
115732,7/24/15 22:50,7/24/15 23:00,SEA00415,SEA,00415,602.531,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St,PS-04,WF-01,Annual Member,Male,1989
116974,7/27/15 11:59,7/27/15 12:02,SEA00485,SEA,00485,232.315,2nd Ave & Spring St,2nd Ave & Pine St,CBD-06,CBD-13,Annual Member,Male,1986
91178,6/15/15 14:20,6/15/15 14:38,SEA00170,SEA,00170,1103.85,12th Ave & E Denny Way,REI / Yale Ave N & John St,CH-06,SLU-01,Annual Member,Male,1974
